vg	-I(Vds)
Step Information: VÂ§tj=25 Vds=1  (Run: 1/6)
9.559999999999885e+000	2.731789e+001
9.579999999999885e+000	2.736191e+001
9.599999999999884e+000	2.740561e+001
9.619999999999884e+000	2.744900e+001
9.639999999999883e+000	2.749209e+001
9.659999999999883e+000	2.753488e+001
9.679999999999883e+000	2.757736e+001
9.699999999999882e+000	2.761955e+001
9.719999999999882e+000	2.766144e+001
9.739999999999881e+000	2.770304e+001
9.759999999999881e+000	2.774434e+001
9.779999999999880e+000	2.778536e+001
9.799999999999880e+000	2.782609e+001
9.819999999999880e+000	2.786654e+001
9.839999999999879e+000	2.790670e+001
9.859999999999879e+000	2.794658e+001
9.879999999999878e+000	2.798619e+001
9.899999999999878e+000	2.802552e+001
9.919999999999877e+000	2.806458e+001
9.939999999999877e+000	2.810336e+001
9.959999999999877e+000	2.814188e+001
9.979999999999876e+000	2.818013e+001
9.999999999999876e+000	2.821811e+001
1.001999999999988e+001	2.825583e+001
1.003999999999988e+001	2.829329e+001
1.005999999999987e+001	2.833049e+001
1.007999999999987e+001	2.836743e+001
1.009999999999987e+001	2.840412e+001
1.011999999999987e+001	2.844056e+001
1.013999999999987e+001	2.847674e+001
1.015999999999987e+001	2.851268e+001
1.017999999999987e+001	2.854837e+001
1.019999999999987e+001	2.858381e+001
1.021999999999987e+001	2.861901e+001
1.023999999999987e+001	2.865397e+001
1.025999999999987e+001	2.868869e+001
1.027999999999987e+001	2.872318e+001
1.029999999999987e+001	2.875743e+001
1.031999999999987e+001	2.879144e+001
1.033999999999987e+001	2.882522e+001
1.035999999999987e+001	2.885877e+001
1.037999999999987e+001	2.889210e+001
1.039999999999987e+001	2.892519e+001
1.041999999999987e+001	2.895807e+001
1.043999999999987e+001	2.899072e+001
1.045999999999987e+001	2.902314e+001
1.047999999999987e+001	2.905535e+001
1.049999999999987e+001	2.908734e+001
1.051999999999987e+001	2.911912e+001
1.053999999999986e+001	2.915068e+001
1.055999999999986e+001	2.918202e+001
1.057999999999986e+001	2.921316e+001
1.059999999999986e+001	2.924409e+001
1.061999999999986e+001	2.927481e+001
1.063999999999986e+001	2.930532e+001
1.065999999999986e+001	2.933563e+001
1.067999999999986e+001	2.936573e+001
1.069999999999986e+001	2.939564e+001
1.071999999999986e+001	2.942534e+001
1.073999999999986e+001	2.945485e+001
1.075999999999986e+001	2.948416e+001
1.077999999999986e+001	2.951327e+001
1.079999999999986e+001	2.954219e+001
1.081999999999986e+001	2.957092e+001
1.083999999999986e+001	2.959946e+001
1.085999999999986e+001	2.962780e+001
1.087999999999986e+001	2.965596e+001
1.089999999999986e+001	2.968394e+001
1.091999999999986e+001	2.971173e+001
1.093999999999986e+001	2.973933e+001
1.095999999999986e+001	2.976676e+001
1.097999999999986e+001	2.979400e+001
1.099999999999985e+001	2.982106e+001
1.101999999999985e+001	2.984795e+001
1.103999999999985e+001	2.987466e+001
1.105999999999985e+001	2.990119e+001
1.107999999999985e+001	2.992756e+001
1.109999999999985e+001	2.995374e+001
1.111999999999985e+001	2.997976e+001
1.113999999999985e+001	3.000561e+001
1.115999999999985e+001	3.003129e+001
1.117999999999985e+001	3.005680e+001
1.119999999999985e+001	3.008214e+001
1.121999999999985e+001	3.010732e+001
1.123999999999985e+001	3.013234e+001
1.125999999999985e+001	3.015720e+001
1.127999999999985e+001	3.018189e+001
1.129999999999985e+001	3.020643e+001
1.131999999999985e+001	3.023081e+001
1.133999999999985e+001	3.025503e+001
1.135999999999985e+001	3.027909e+001
1.137999999999985e+001	3.030300e+001
1.139999999999985e+001	3.032676e+001
1.141999999999985e+001	3.035036e+001
1.143999999999985e+001	3.037381e+001
1.145999999999985e+001	3.039711e+001
1.147999999999984e+001	3.042027e+001
1.149999999999984e+001	3.044327e+001
1.151999999999984e+001	3.046613e+001
1.153999999999984e+001	3.048884e+001
1.155999999999984e+001	3.051141e+001
1.157999999999984e+001	3.053383e+001
1.159999999999984e+001	3.055612e+001
1.161999999999984e+001	3.057826e+001
1.163999999999984e+001	3.060026e+001
1.165999999999984e+001	3.062212e+001
1.167999999999984e+001	3.064384e+001
1.169999999999984e+001	3.066543e+001
1.171999999999984e+001	3.068688e+001
1.173999999999984e+001	3.070820e+001
1.175999999999984e+001	3.072938e+001
1.177999999999984e+001	3.075043e+001
1.179999999999984e+001	3.077135e+001
1.181999999999984e+001	3.079213e+001
1.183999999999984e+001	3.081279e+001
1.185999999999984e+001	3.083331e+001
1.187999999999984e+001	3.085371e+001
1.189999999999984e+001	3.087399e+001
1.191999999999984e+001	3.089413e+001
1.193999999999983e+001	3.091415e+001
1.195999999999983e+001	3.093405e+001
1.197999999999983e+001	3.095382e+001
1.199999999999983e+001	3.097347e+001
1.201999999999983e+001	3.099300e+001
1.203999999999983e+001	3.101241e+001
1.205999999999983e+001	3.103170e+001
1.207999999999983e+001	3.105087e+001
1.209999999999983e+001	3.106992e+001
1.211999999999983e+001	3.108886e+001
1.213999999999983e+001	3.110768e+001
1.215999999999983e+001	3.112638e+001
1.217999999999983e+001	3.114497e+001
1.219999999999983e+001	3.116345e+001
1.221999999999983e+001	3.118181e+001
1.223999999999983e+001	3.120006e+001
1.225999999999983e+001	3.121820e+001
1.227999999999983e+001	3.123623e+001
1.229999999999983e+001	3.125415e+001
1.231999999999983e+001	3.127196e+001
1.233999999999983e+001	3.128967e+001
1.235999999999983e+001	3.130726e+001
1.237999999999983e+001	3.132475e+001
1.239999999999982e+001	3.134214e+001
1.241999999999982e+001	3.135942e+001
1.243999999999982e+001	3.137660e+001
1.245999999999982e+001	3.139367e+001
1.247999999999982e+001	3.141064e+001
1.249999999999982e+001	3.142751e+001
1.251999999999982e+001	3.144428e+001
1.253999999999982e+001	3.146094e+001
1.255999999999982e+001	3.147751e+001
1.257999999999982e+001	3.149398e+001
1.259999999999982e+001	3.151035e+001
1.261999999999982e+001	3.152663e+001
1.263999999999982e+001	3.154280e+001
1.265999999999982e+001	3.155889e+001
1.267999999999982e+001	3.157487e+001
1.269999999999982e+001	3.159076e+001
1.271999999999982e+001	3.160656e+001
1.273999999999982e+001	3.162226e+001
1.275999999999982e+001	3.163788e+001
1.277999999999982e+001	3.165340e+001
1.279999999999982e+001	3.166883e+001
1.281999999999982e+001	3.168416e+001
1.283999999999982e+001	3.169941e+001
1.285999999999982e+001	3.171457e+001
1.287999999999981e+001	3.172964e+001
1.289999999999981e+001	3.174462e+001
1.291999999999981e+001	3.175952e+001
1.293999999999981e+001	3.177433e+001
1.295999999999981e+001	3.178905e+001
1.297999999999981e+001	3.180369e+001
1.299999999999981e+001	3.181824e+001
1.301999999999981e+001	3.183270e+001
1.303999999999981e+001	3.184709e+001
1.305999999999981e+001	3.186139e+001
1.307999999999981e+001	3.187561e+001
1.309999999999981e+001	3.188974e+001
1.311999999999981e+001	3.190380e+001
1.313999999999981e+001	3.191777e+001
1.315999999999981e+001	3.193167e+001
1.317999999999981e+001	3.194548e+001
1.319999999999981e+001	3.195922e+001
1.321999999999981e+001	3.197287e+001
1.323999999999981e+001	3.198645e+001
1.325999999999981e+001	3.199995e+001
1.327999999999981e+001	3.201337e+001
1.329999999999981e+001	3.202672e+001
1.331999999999981e+001	3.203999e+001
1.333999999999980e+001	3.205319e+001
1.335999999999980e+001	3.206631e+001
1.337999999999980e+001	3.207936e+001
1.339999999999980e+001	3.209233e+001
1.341999999999980e+001	3.210524e+001
1.343999999999980e+001	3.211806e+001
1.345999999999980e+001	3.213082e+001
1.347999999999980e+001	3.214351e+001
1.349999999999980e+001	3.215612e+001
1.351999999999980e+001	3.216866e+001
1.353999999999980e+001	3.218113e+001
1.355999999999980e+001	3.219353e+001
1.357999999999980e+001	3.220587e+001
1.359999999999980e+001	3.221813e+001
1.361999999999980e+001	3.223033e+001
1.363999999999980e+001	3.224245e+001
1.365999999999980e+001	3.225452e+001
1.367999999999980e+001	3.226651e+001
1.369999999999980e+001	3.227843e+001
1.371999999999980e+001	3.229030e+001
1.373999999999980e+001	3.230209e+001
1.375999999999980e+001	3.231382e+001
1.377999999999980e+001	3.232549e+001
1.379999999999980e+001	3.233709e+001
1.381999999999979e+001	3.234863e+001
1.383999999999979e+001	3.236010e+001
1.385999999999979e+001	3.237152e+001
1.387999999999979e+001	3.238287e+001
1.389999999999979e+001	3.239415e+001
1.391999999999979e+001	3.240538e+001
1.393999999999979e+001	3.241654e+001
1.395999999999979e+001	3.242765e+001
1.397999999999979e+001	3.243869e+001
1.399999999999979e+001	3.244967e+001
1.401999999999979e+001	3.246060e+001
1.403999999999979e+001	3.247146e+001
1.405999999999979e+001	3.248227e+001
1.407999999999979e+001	3.249302e+001
1.409999999999979e+001	3.250370e+001
1.411999999999979e+001	3.251434e+001
1.413999999999979e+001	3.252491e+001
1.415999999999979e+001	3.253543e+001
1.417999999999979e+001	3.254589e+001
1.419999999999979e+001	3.255629e+001
1.421999999999979e+001	3.256664e+001
1.423999999999979e+001	3.257693e+001
1.425999999999979e+001	3.258718e+001
1.427999999999978e+001	3.259736e+001
1.429999999999978e+001	3.260749e+001
1.431999999999978e+001	3.261757e+001
1.433999999999978e+001	3.262759e+001
1.435999999999978e+001	3.263756e+001
1.437999999999978e+001	3.264748e+001
1.439999999999978e+001	3.265734e+001
1.441999999999978e+001	3.266715e+001
1.443999999999978e+001	3.267691e+001
1.445999999999978e+001	3.268662e+001
1.447999999999978e+001	3.269628e+001
1.449999999999978e+001	3.270588e+001
1.451999999999978e+001	3.271544e+001
1.453999999999978e+001	3.272495e+001
1.455999999999978e+001	3.273441e+001
1.457999999999978e+001	3.274381e+001
1.459999999999978e+001	3.275317e+001
1.461999999999978e+001	3.276248e+001
1.463999999999978e+001	3.277174e+001
1.465999999999978e+001	3.278095e+001
1.467999999999978e+001	3.279012e+001
1.469999999999978e+001	3.279923e+001
1.471999999999978e+001	3.280830e+001
1.473999999999978e+001	3.281733e+001
1.475999999999977e+001	3.282630e+001
1.477999999999977e+001	3.283523e+001
1.479999999999977e+001	3.284411e+001
1.481999999999977e+001	3.285295e+001
1.483999999999977e+001	3.286174e+001
1.485999999999977e+001	3.287049e+001
1.487999999999977e+001	3.287919e+001
1.489999999999977e+001	3.288785e+001
1.491999999999977e+001	3.289647e+001
1.493999999999977e+001	3.290503e+001
1.495999999999977e+001	3.291356e+001
1.497999999999977e+001	3.292204e+001
1.499999999999977e+001	3.293048e+001
1.501999999999977e+001	3.293888e+001
1.503999999999977e+001	3.294723e+001
1.505999999999977e+001	3.295554e+001
1.507999999999977e+001	3.296381e+001
1.509999999999977e+001	3.297204e+001
1.511999999999977e+001	3.298022e+001
1.513999999999977e+001	3.298837e+001
1.515999999999977e+001	3.299647e+001
1.517999999999977e+001	3.300454e+001
1.519999999999977e+001	3.301255e+001
1.521999999999976e+001	3.302054e+001
1.523999999999976e+001	3.302848e+001
1.525999999999976e+001	3.303638e+001
1.527999999999976e+001	3.304424e+001
1.529999999999976e+001	3.305207e+001
1.531999999999976e+001	3.305985e+001
1.533999999999976e+001	3.306760e+001
1.535999999999976e+001	3.307530e+001
1.537999999999976e+001	3.308297e+001
1.539999999999976e+001	3.309060e+001
1.541999999999976e+001	3.309819e+001
1.543999999999976e+001	3.310575e+001
1.545999999999976e+001	3.311327e+001
1.547999999999976e+001	3.312075e+001
1.549999999999976e+001	3.312819e+001
1.551999999999976e+001	3.313560e+001
1.553999999999976e+001	3.314297e+001
1.555999999999976e+001	3.315030e+001
1.557999999999976e+001	3.315760e+001
1.559999999999976e+001	3.316486e+001
1.561999999999976e+001	3.317209e+001
1.563999999999976e+001	3.317928e+001
1.565999999999976e+001	3.318644e+001
1.567999999999976e+001	3.319356e+001
1.569999999999975e+001	3.320065e+001
1.571999999999975e+001	3.320770e+001
1.573999999999975e+001	3.321472e+001
1.575999999999975e+001	3.322170e+001
1.577999999999975e+001	3.322865e+001
1.579999999999975e+001	3.323557e+001
1.581999999999975e+001	3.324245e+001
1.583999999999975e+001	3.324930e+001
1.585999999999975e+001	3.325612e+001
1.587999999999975e+001	3.326290e+001
1.589999999999975e+001	3.326965e+001
1.591999999999975e+001	3.327637e+001
1.593999999999975e+001	3.328306e+001
1.595999999999975e+001	3.328971e+001
1.597999999999975e+001	3.329634e+001
1.599999999999975e+001	3.330293e+001
1.601999999999975e+001	3.330949e+001
1.603999999999975e+001	3.331602e+001
1.605999999999975e+001	3.332251e+001
1.607999999999975e+001	3.332898e+001
1.609999999999975e+001	3.333542e+001
1.611999999999975e+001	3.334182e+001
1.613999999999975e+001	3.334820e+001
1.615999999999974e+001	3.335454e+001
1.617999999999974e+001	3.336086e+001
1.619999999999974e+001	3.336714e+001
1.621999999999974e+001	3.337340e+001
1.623999999999974e+001	3.337962e+001
1.625999999999974e+001	3.338582e+001
1.627999999999974e+001	3.339199e+001
1.629999999999974e+001	3.339812e+001
1.631999999999974e+001	3.340424e+001
1.633999999999974e+001	3.341032e+001
1.635999999999974e+001	3.341637e+001
1.637999999999974e+001	3.342239e+001
1.639999999999974e+001	3.342839e+001
1.641999999999974e+001	3.343436e+001
1.643999999999974e+001	3.344030e+001
1.645999999999974e+001	3.344621e+001
1.647999999999974e+001	3.345210e+001
1.649999999999974e+001	3.345795e+001
1.651999999999974e+001	3.346379e+001
1.653999999999974e+001	3.346959e+001
1.655999999999974e+001	3.347537e+001
1.657999999999974e+001	3.348112e+001
1.659999999999974e+001	3.348684e+001
1.661999999999974e+001	3.349254e+001
1.663999999999973e+001	3.349821e+001
1.665999999999973e+001	3.350386e+001
1.667999999999973e+001	3.350948e+001
1.669999999999973e+001	3.351507e+001
1.671999999999973e+001	3.352064e+001
1.673999999999973e+001	3.352618e+001
1.675999999999973e+001	3.353170e+001
1.677999999999973e+001	3.353719e+001
1.679999999999973e+001	3.354266e+001
1.681999999999973e+001	3.354810e+001
1.683999999999973e+001	3.355352e+001
1.685999999999973e+001	3.355891e+001
1.687999999999973e+001	3.356429e+001
1.689999999999973e+001	3.356963e+001
1.691999999999973e+001	3.357495e+001
1.693999999999973e+001	3.358025e+001
1.695999999999973e+001	3.358552e+001
1.697999999999973e+001	3.359077e+001
1.699999999999973e+001	3.359599e+001
1.701999999999973e+001	3.360119e+001
1.703999999999973e+001	3.360637e+001
1.705999999999973e+001	3.361153e+001
1.707999999999973e+001	3.361666e+001
1.709999999999972e+001	3.362177e+001
1.711999999999972e+001	3.362685e+001
1.713999999999972e+001	3.363192e+001
1.715999999999972e+001	3.363696e+001
1.717999999999972e+001	3.364198e+001
1.719999999999972e+001	3.364698e+001
1.721999999999972e+001	3.365195e+001
1.723999999999972e+001	3.365690e+001
1.725999999999972e+001	3.366183e+001
1.727999999999972e+001	3.366674e+001
1.729999999999972e+001	3.367163e+001
1.731999999999972e+001	3.367649e+001
1.733999999999972e+001	3.368134e+001
1.735999999999972e+001	3.368616e+001
1.737999999999972e+001	3.369096e+001
1.739999999999972e+001	3.369574e+001
1.741999999999972e+001	3.370050e+001
1.743999999999972e+001	3.370524e+001
1.745999999999972e+001	3.370996e+001
1.747999999999972e+001	3.371465e+001
1.749999999999972e+001	3.371933e+001
1.751999999999972e+001	3.372398e+001
1.753999999999972e+001	3.372862e+001
1.755999999999972e+001	3.373324e+001
1.757999999999971e+001	3.373783e+001
1.759999999999971e+001	3.374241e+001
1.761999999999971e+001	3.374696e+001
1.763999999999971e+001	3.375150e+001
1.765999999999971e+001	3.375602e+001
1.767999999999971e+001	3.376051e+001
1.769999999999971e+001	3.376499e+001
1.771999999999971e+001	3.376945e+001
1.773999999999971e+001	3.377389e+001
1.775999999999971e+001	3.377831e+001
1.777999999999971e+001	3.378271e+001
1.779999999999971e+001	3.378709e+001
1.781999999999971e+001	3.379145e+001
1.783999999999971e+001	3.379580e+001
1.785999999999971e+001	3.380012e+001
1.787999999999971e+001	3.380443e+001
1.789999999999971e+001	3.380872e+001
1.791999999999971e+001	3.381299e+001
1.793999999999971e+001	3.381724e+001
1.795999999999971e+001	3.382148e+001
1.797999999999971e+001	3.382570e+001
1.799999999999971e+001	3.382989e+001
1.801999999999971e+001	3.383407e+001
1.803999999999970e+001	3.383824e+001
1.805999999999970e+001	3.384238e+001
1.807999999999970e+001	3.384651e+001
1.809999999999970e+001	3.385062e+001
1.811999999999970e+001	3.385471e+001
1.813999999999970e+001	3.385879e+001
1.815999999999970e+001	3.386285e+001
1.817999999999970e+001	3.386689e+001
1.819999999999970e+001	3.387092e+001
1.821999999999970e+001	3.387492e+001
1.823999999999970e+001	3.387892e+001
1.825999999999970e+001	3.388289e+001
1.827999999999970e+001	3.388685e+001
1.829999999999970e+001	3.389079e+001
1.831999999999970e+001	3.389471e+001
1.833999999999970e+001	3.389862e+001
1.835999999999970e+001	3.390252e+001
1.837999999999970e+001	3.390639e+001
1.839999999999970e+001	3.391026e+001
1.841999999999970e+001	3.391410e+001
1.843999999999970e+001	3.391793e+001
1.845999999999970e+001	3.392174e+001
1.847999999999970e+001	3.392554e+001
1.849999999999969e+001	3.392932e+001
1.851999999999969e+001	3.393308e+001
1.853999999999969e+001	3.393683e+001
1.855999999999969e+001	3.394057e+001
1.857999999999969e+001	3.394429e+001
1.859999999999969e+001	3.394799e+001
1.861999999999969e+001	3.395168e+001
1.863999999999969e+001	3.395535e+001
1.865999999999969e+001	3.395901e+001
1.867999999999969e+001	3.396266e+001
1.869999999999969e+001	3.396629e+001
1.871999999999969e+001	3.396990e+001
1.873999999999969e+001	3.397350e+001
1.875999999999969e+001	3.397709e+001
1.877999999999969e+001	3.398066e+001
1.879999999999969e+001	3.398421e+001
1.881999999999969e+001	3.398775e+001
1.883999999999969e+001	3.399128e+001
1.885999999999969e+001	3.399479e+001
1.887999999999969e+001	3.399829e+001
1.889999999999969e+001	3.400178e+001
1.891999999999969e+001	3.400525e+001
1.893999999999969e+001	3.400871e+001
1.895999999999969e+001	3.401215e+001
1.897999999999968e+001	3.401558e+001
1.899999999999968e+001	3.401899e+001
1.901999999999968e+001	3.402239e+001
1.903999999999968e+001	3.402578e+001
1.905999999999968e+001	3.402916e+001
1.907999999999968e+001	3.403252e+001
1.909999999999968e+001	3.403586e+001
1.911999999999968e+001	3.403920e+001
1.913999999999968e+001	3.404252e+001
1.915999999999968e+001	3.404583e+001
1.917999999999968e+001	3.404912e+001
